member_full,last_name,first_name,party,state,vote_cast,lis_member_id,members_Id,vote_number
Johnson (R-WI),Johnson,Ron,R,WI,Yea,S345,0,306
Kaine (D-VA),Kaine,Timothy,D,VA,Nay,S362,0,306
King (I-ME),King,Angus,I,ME,Nay,S363,0,306
Kirk (R-IL),Kirk,Mark,R,IL,Nay,S339,0,306
Klobuchar (D-MN),Klobuchar,Amy,D,MN,Nay,S311,0,306
Lankford (R-OK),Lankford,James,R,OK,Yea,S378,0,306
Leahy (D-VT),Leahy,Patrick,D,VT,Nay,S057,0,306
Lee (R-UT),Lee,Mike,R,UT,Yea,S346,0,306
Manchin (D-WV),Manchin,Joe,D,WV,Yea,S338,0,306
Markey (D-MA),Markey,Edward,D,MA,Nay,S369,0,306
McCain (R-AZ),McCain,John,R,AZ,Yea,S197,0,306
McCaskill (D-MO),McCaskill,Claire,D,MO,Nay,S312,0,306
McConnell (R-KY),McConnell,Mitch,R,KY,Yea,S174,0,306
Menendez (D-NJ),Menendez,Robert,D,NJ,Nay,S306,0,306
Merkley (D-OR),Merkley,Jeff,D,OR,Nay,S322,0,306
Mikulski (D-MD),Mikulski,Barbara,D,MD,Nay,S182,0,306
Moran (R-KS),Moran,Jerry,R,KS,Yea,S347,0,306
Murkowski (R-AK),Murkowski,Lisa,R,AK,Yea,S288,0,306
Murphy (D-CT),Murphy,Christopher,D,CT,Nay,S364,0,306
Murray (D-WA),Murray,Patty,D,WA,Nay,S229,0,306
Nelson (D-FL),Nelson,Bill,D,FL,Nay,S282,0,306
Paul (R-KY),Paul,Rand,R,KY,Yea,S348,0,306
Perdue (R-GA),Perdue,David,R,GA,Yea,S379,0,306
Peters (D-MI),Peters,Gary,D,MI,Nay,S380,0,306
Portman (R-OH),Portman,Rob,R,OH,Yea,S349,0,306
Reed (D-RI),Reed,John,D,RI,Nay,S259,0,306
Reid (D-NV),Reid,Harry,D,NV,Nay,S198,0,306
Risch (R-ID),Risch,James,R,ID,Yea,S323,0,306
Roberts (R-KS),Roberts,Pat,R,KS,Yea,S260,0,306
Rounds (R-SD),Rounds,Mike,R,SD,Yea,S381,0,306
Rubio (R-FL),Rubio,Marco,R,FL,Not Voting,S350,0,306
Sanders (I-VT),Sanders,Bernie,I,VT,Nay,S313,0,306
Sasse (R-NE),Sasse,Ben,R,NE,Yea,S382,0,306
Schatz (D-HI),Schatz,Brian,D,HI,Nay,S353,0,306
Schumer (D-NY),Schumer,Charles,D,NY,Nay,S270,0,306
Scott (R-SC),Scott,Timothy,R,SC,Yea,S365,0,306
Sessions (R-AL),Sessions,Jefferson,R,AL,Yea,S261,0,306
Shaheen (D-NH),Shaheen,Jeanne,D,NH,Nay,S324,0,306
Shelby (R-AL),Shelby,Richard,R,AL,Yea,S184,0,306
Stabenow (D-MI),Stabenow,Debbie,D,MI,Nay,S284,0,306
Sullivan (R-AK),Sullivan,Dan,R,AK,Yea,S383,0,306
Tester (D-MT),Tester,Jon,D,MT,Nay,S314,0,306
Thune (R-SD),Thune,John,R,SD,Yea,S303,0,306
Tillis (R-NC),Tillis,Thomas,R,NC,Yea,S384,0,306
Toomey (R-PA),Toomey,Pat,R,PA,Yea,S351,0,306
Udall (D-NM),Udall,Tom,D,NM,Nay,S326,0,306
Vitter (R-LA),Vitter,David,R,LA,Yea,S299,0,306
Warner (D-VA),Warner,Mark,D,VA,Nay,S327,0,306
Warren (D-MA),Warren,Elizabeth,D,MA,Nay,S366,0,306
Whitehouse (D-RI),Whitehouse,Sheldon,D,RI,Nay,S316,0,306
Wicker (R-MS),Wicker,Roger,R,MS,Yea,S318,0,306
Wyden (D-OR),Wyden,Ron,D,OR,Nay,S247,0,306
Alexander (R-TN),Alexander,Lamar,R,TN,Yea,S289,0,307
Ayotte (R-NH),Ayotte,Kelly,R,NH,Nay,S340,0,307
Baldwin (D-WI),Baldwin,Tammy,D,WI,Nay,S354,0,307
Barrasso (R-WY),Barrasso,John,R,WY,Yea,S317,0,307
Bennet (D-CO),Bennet,Michael,D,CO,Nay,S330,0,307
Blumenthal (D-CT),Blumenthal,Richard,D,CT,Nay,S341,0,307
Blunt (R-MO),Blunt,Roy,R,MO,Yea,S342,0,307
Booker (D-NJ),Booker,Cory,D,NJ,Nay,S370,0,307
Boozman (R-AR),Boozman,John,R,AR,Yea,S343,0,307
Boxer (D-CA),Boxer,Barbara,D,CA,Nay,S223,0,307
Brown (D-OH),Brown,Sherrod,D,OH,Nay,S307,0,307
Burr (R-NC),Burr,Richard,R,NC,Yea,S300,0,307
Cantwell (D-WA),Cantwell,Maria,D,WA,Nay,S275,0,307
Capito (R-WV),Capito,Shelley,R,WV,Yea,S372,0,307
Cardin (D-MD),Cardin,Ben,D,MD,Nay,S308,0,307
Carper (D-DE),Carper,Thomas,D,DE,Nay,S277,0,307
Casey (D-PA),Casey,Bob,D,PA,Nay,S309,0,307
Cassidy (R-LA),Cassidy,Bill,R,LA,Yea,S373,0,307
Coats (R-IN),Coats,Dan,R,IN,Yea,S212,0,307
Cochran (R-MS),Cochran,Thad,R,MS,Yea,S136,0,307
Collins (R-ME),Collins,Susan,R,ME,Nay,S252,0,307
Coons (D-DE),Coons,Christopher,D,DE,Nay,S337,0,307
Corker (R-TN),Corker,Bob,R,TN,Yea,S310,0,307
Cornyn (R-TX),Cornyn,John,R,TX,Yea,S287,0,307
Cotton (R-AR),Cotton,Tom,R,AR,Yea,S374,0,307
Crapo (R-ID),Crapo,Mike,R,ID,Yea,S266,0,307
Cruz (R-TX),Cruz,Ted,R,TX,Yea,S355,0,307
Daines (R-MT),Daines,Steve,R,MT,Yea,S375,0,307
Donnelly (D-IN),Donnelly,Joe,D,IN,Yea,S356,0,307
Durbin (D-IL),Durbin,Richard,D,IL,Nay,S253,0,307
Enzi (R-WY),Enzi,Mike,R,WY,Yea,S254,0,307
Ernst (R-IA),Ernst,Joni,R,IA,Yea,S376,0,307
Feinstein (D-CA),Feinstein,Dianne,D,CA,Nay,S221,0,307
Fischer (R-NE),Fischer,Deb,R,NE,Yea,S357,0,307
Flake (R-AZ),Flake,Jeff,R,AZ,Yea,S358,0,307
Franken (D-MN),Franken,Al,D,MN,Nay,S332,0,307
Gardner (R-CO),Gardner,Cory,R,CO,Yea,S377,0,307
Gillibrand (D-NY),Gillibrand,Kirsten,D,NY,Nay,S331,0,307
Graham (R-SC),Graham,Lindsey,R,SC,Not Voting,S293,0,307
Grassley (R-IA),Grassley,Chuck,R,IA,Yea,S153,0,307
Hatch (R-UT),Hatch,Orrin,R,UT,Yea,S118,0,307
Heinrich (D-NM),Heinrich,Martin,D,NM,Nay,S359,0,307
Heitkamp (D-ND),Heitkamp,Heidi,D,ND,Yea,S360,0,307
Heller (R-NV),Heller,Dean,R,NV,Yea,S352,0,307
Hirono (D-HI),Hirono,Mazie,D,HI,Nay,S361,0,307
Hoeven (R-ND),Hoeven,John,R,ND,Yea,S344,0,307
Inhofe (R-OK),Inhofe,Jim,R,OK,Yea,S236,0,307
Isakson (R-GA),Isakson,Johnny,R,GA,Yea,S305,0,307
Johnson (R-WI),Johnson,Ron,R,WI,Yea,S345,0,307
Kaine (D-VA),Kaine,Timothy,D,VA,Nay,S362,0,307
King (I-ME),King,Angus,I,ME,Nay,S363,0,307
Kirk (R-IL),Kirk,Mark,R,IL,Nay,S339,0,307
Klobuchar (D-MN),Klobuchar,Amy,D,MN,Nay,S311,0,307
Lankford (R-OK),Lankford,James,R,OK,Yea,S378,0,307
Leahy (D-VT),Leahy,Patrick,D,VT,Nay,S057,0,307
Lee (R-UT),Lee,Mike,R,UT,Yea,S346,0,307
Manchin (D-WV),Manchin,Joe,D,WV,Yea,S338,0,307
Markey (D-MA),Markey,Edward,D,MA,Nay,S369,0,307
McCain (R-AZ),McCain,John,R,AZ,Yea,S197,0,307
McCaskill (D-MO),McCaskill,Claire,D,MO,Nay,S312,0,307
McConnell (R-KY),McConnell,Mitch,R,KY,Yea,S174,0,307
Menendez (D-NJ),Menendez,Robert,D,NJ,Nay,S306,0,307
Merkley (D-OR),Merkley,Jeff,D,OR,Nay,S322,0,307
Mikulski (D-MD),Mikulski,Barbara,D,MD,Nay,S182,0,307
Moran (R-KS),Moran,Jerry,R,KS,Yea,S347,0,307
Murkowski (R-AK),Murkowski,Lisa,R,AK,Yea,S288,0,307
Murphy (D-CT),Murphy,Christopher,D,CT,Nay,S364,0,307
Murray (D-WA),Murray,Patty,D,WA,Nay,S229,0,307
Nelson (D-FL),Nelson,Bill,D,FL,Nay,S282,0,307
Paul (R-KY),Paul,Rand,R,KY,Yea,S348,0,307
Perdue (R-GA),Perdue,David,R,GA,Yea,S379,0,307
Peters (D-MI),Peters,Gary,D,MI,Nay,S380,0,307
Portman (R-OH),Portman,Rob,R,OH,Yea,S349,0,307
Reed (D-RI),Reed,John,D,RI,Nay,S259,0,307
Reid (D-NV),Reid,Harry,D,NV,Nay,S198,0,307
Risch (R-ID),Risch,James,R,ID,Yea,S323,0,307
Roberts (R-KS),Roberts,Pat,R,KS,Yea,S260,0,307
Rounds (R-SD),Rounds,Mike,R,SD,Yea,S381,0,307
Rubio (R-FL),Rubio,Marco,R,FL,Not Voting,S350,0,307
Sanders (I-VT),Sanders,Bernie,I,VT,Nay,S313,0,307
Sasse (R-NE),Sasse,Ben,R,NE,Yea,S382,0,307
Schatz (D-HI),Schatz,Brian,D,HI,Nay,S353,0,307
Schumer (D-NY),Schumer,Charles,D,NY,Nay,S270,0,307
Scott (R-SC),Scott,Timothy,R,SC,Yea,S365,0,307
Sessions (R-AL),Sessions,Jefferson,R,AL,Yea,S261,0,307
Shaheen (D-NH),Shaheen,Jeanne,D,NH,Nay,S324,0,307
Shelby (R-AL),Shelby,Richard,R,AL,Yea,S184,0,307
Stabenow (D-MI),Stabenow,Debbie,D,MI,Nay,S284,0,307
Sullivan (R-AK),Sullivan,Dan,R,AK,Yea,S383,0,307
Tester (D-MT),Tester,Jon,D,MT,Nay,S314,0,307
Thune (R-SD),Thune,John,R,SD,Yea,S303,0,307
Tillis (R-NC),Tillis,Thomas,R,NC,Yea,S384,0,307
Toomey (R-PA),Toomey,Pat,R,PA,Yea,S351,0,307
Udall (D-NM),Udall,Tom,D,NM,Nay,S326,0,307
Vitter (R-LA),Vitter,David,R,LA,Yea,S299,0,307
Warner (D-VA),Warner,Mark,D,VA,Nay,S327,0,307
Warren (D-MA),Warren,Elizabeth,D,MA,Nay,S366,0,307
Whitehouse (D-RI),Whitehouse,Sheldon,D,RI,Nay,S316,0,307
Wicker (R-MS),Wicker,Roger,R,MS,Yea,S318,0,307
Wyden (D-OR),Wyden,Ron,D,OR,Nay,S247,0,307
Alexander (R-TN),Alexander,Lamar,R,TN,Yea,S289,0,308
Ayotte (R-NH),Ayotte,Kelly,R,NH,Yea,S340,0,308
Baldwin (D-WI),Baldwin,Tammy,D,WI,Yea,S354,0,308
Barrasso (R-WY),Barrasso,John,R,WY,Yea,S317,0,308
Bennet (D-CO),Bennet,Michael,D,CO,Yea,S330,0,308
Blumenthal (D-CT),Blumenthal,Richard,D,CT,Yea,S341,0,308
Blunt (R-MO),Blunt,Roy,R,MO,Yea,S342,0,308
Booker (D-NJ),Booker,Cory,D,NJ,Yea,S370,0,308
Boozman (R-AR),Boozman,John,R,AR,Yea,S343,0,308
Boxer (D-CA),Boxer,Barbara,D,CA,Yea,S223,0,308
Brown (D-OH),Brown,Sherrod,D,OH,Yea,S307,0,308
Burr (R-NC),Burr,Richard,R,NC,Yea,S300,0,308
Cantwell (D-WA),Cantwell,Maria,D,WA,Yea,S275,0,308
Capito (R-WV),Capito,Shelley,R,WV,Yea,S372,0,308
Cardin (D-MD),Cardin,Ben,D,MD,Yea,S308,0,308
Carper (D-DE),Carper,Thomas,D,DE,Yea,S277,0,308
Casey (D-PA),Casey,Bob,D,PA,Yea,S309,0,308
Cassidy (R-LA),Cassidy,Bill,R,LA,Yea,S373,0,308
Coats (R-IN),Coats,Dan,R,IN,Yea,S212,0,308
Cochran (R-MS),Cochran,Thad,R,MS,Yea,S136,0,308
Collins (R-ME),Collins,Susan,R,ME,Yea,S252,0,308
Coons (D-DE),Coons,Christopher,D,DE,Yea,S337,0,308
Corker (R-TN),Corker,Bob,R,TN,Yea,S310,0,308
Cornyn (R-TX),Cornyn,John,R,TX,Yea,S287,0,308
Cotton (R-AR),Cotton,Tom,R,AR,Yea,S374,0,308
Crapo (R-ID),Crapo,Mike,R,ID,Nay,S266,0,308
Cruz (R-TX),Cruz,Ted,R,TX,Nay,S355,0,308
Daines (R-MT),Daines,Steve,R,MT,Nay,S375,0,308
Donnelly (D-IN),Donnelly,Joe,D,IN,Yea,S356,0,308
Durbin (D-IL),Durbin,Richard,D,IL,Yea,S253,0,308
Enzi (R-WY),Enzi,Mike,R,WY,Yea,S254,0,308
Ernst (R-IA),Ernst,Joni,R,IA,Yea,S376,0,308
Feinstein (D-CA),Feinstein,Dianne,D,CA,Yea,S221,0,308
Fischer (R-NE),Fischer,Deb,R,NE,Yea,S357,0,308
Flake (R-AZ),Flake,Jeff,R,AZ,Yea,S358,0,308
Franken (D-MN),Franken,Al,D,MN,Yea,S332,0,308
Gardner (R-CO),Gardner,Cory,R,CO,Yea,S377,0,308
Gillibrand (D-NY),Gillibrand,Kirsten,D,NY,Yea,S331,0,308
Graham (R-SC),Graham,Lindsey,R,SC,Not Voting,S293,0,308
Grassley (R-IA),Grassley,Chuck,R,IA,Yea,S153,0,308
Hatch (R-UT),Hatch,Orrin,R,UT,Yea,S118,0,308
Heinrich (D-NM),Heinrich,Martin,D,NM,Yea,S359,0,308
Heitkamp (D-ND),Heitkamp,Heidi,D,ND,Yea,S360,0,308
Heller (R-NV),Heller,Dean,R,NV,Yea,S352,0,308
Hirono (D-HI),Hirono,Mazie,D,HI,Yea,S361,0,308
Hoeven (R-ND),Hoeven,John,R,ND,Yea,S344,0,308
Inhofe (R-OK),Inhofe,Jim,R,OK,Yea,S236,0,308
Isakson (R-GA),Isakson,Johnny,R,GA,Yea,S305,0,308
Johnson (R-WI),Johnson,Ron,R,WI,Yea,S345,0,308
Kaine (D-VA),Kaine,Timothy,D,VA,Yea,S362,0,308
King (I-ME),King,Angus,I,ME,Yea,S363,0,308
Kirk (R-IL),Kirk,Mark,R,IL,Yea,S339,0,308
Klobuchar (D-MN),Klobuchar,Amy,D,MN,Yea,S311,0,308
Lankford (R-OK),Lankford,James,R,OK,Yea,S378,0,308
Leahy (D-VT),Leahy,Patrick,D,VT,Yea,S057,0,308
Lee (R-UT),Lee,Mike,R,UT,Nay,S346,0,308
Manchin (D-WV),Manchin,Joe,D,WV,Yea,S338,0,308
Markey (D-MA),Markey,Edward,D,MA,Yea,S369,0,308
McCain (R-AZ),McCain,John,R,AZ,Yea,S197,0,308
McCaskill (D-MO),McCaskill,Claire,D,MO,Yea,S312,0,308
McConnell (R-KY),McConnell,Mitch,R,KY,Yea,S174,0,308
Menendez (D-NJ),Menendez,Robert,D,NJ,Yea,S306,0,308
Merkley (D-OR),Merkley,Jeff,D,OR,Yea,S322,0,308
Mikulski (D-MD),Mikulski,Barbara,D,MD,Yea,S182,0,308
Moran (R-KS),Moran,Jerry,R,KS,Yea,S347,0,308
Murkowski (R-AK),Murkowski,Lisa,R,AK,Yea,S288,0,308
Murphy (D-CT),Murphy,Christopher,D,CT,Yea,S364,0,308
Murray (D-WA),Murray,Patty,D,WA,Yea,S229,0,308
Nelson (D-FL),Nelson,Bill,D,FL,Yea,S282,0,308
Paul (R-KY),Paul,Rand,R,KY,Nay,S348,0,308
Perdue (R-GA),Perdue,David,R,GA,Yea,S379,0,308
Peters (D-MI),Peters,Gary,D,MI,Yea,S380,0,308
Portman (R-OH),Portman,Rob,R,OH,Yea,S349,0,308
Reed (D-RI),Reed,John,D,RI,Yea,S259,0,308
Reid (D-NV),Reid,Harry,D,NV,Yea,S198,0,308
Risch (R-ID),Risch,James,R,ID,Nay,S323,0,308
Roberts (R-KS),Roberts,Pat,R,KS,Yea,S260,0,308
Rounds (R-SD),Rounds,Mike,R,SD,Yea,S381,0,308
Rubio (R-FL),Rubio,Marco,R,FL,Not Voting,S350,0,308
Sanders (I-VT),Sanders,Bernie,I,VT,Yea,S313,0,308
Sasse (R-NE),Sasse,Ben,R,NE,Yea,S382,0,308
Schatz (D-HI),Schatz,Brian,D,HI,Yea,S353,0,308
Schumer (D-NY),Schumer,Charles,D,NY,Yea,S270,0,308
Scott (R-SC),Scott,Timothy,R,SC,Yea,S365,0,308
Sessions (R-AL),Sessions,Jefferson,R,AL,Yea,S261,0,308
Shaheen (D-NH),Shaheen,Jeanne,D,NH,Yea,S324,0,308
Shelby (R-AL),Shelby,Richard,R,AL,Yea,S184,0,308
Stabenow (D-MI),Stabenow,Debbie,D,MI,Yea,S284,0,308
Sullivan (R-AK),Sullivan,Dan,R,AK,Yea,S383,0,308
Tester (D-MT),Tester,Jon,D,MT,Yea,S314,0,308
Thune (R-SD),Thune,John,R,SD,Yea,S303,0,308
Tillis (R-NC),Tillis,Thomas,R,NC,Yea,S384,0,308
Toomey (R-PA),Toomey,Pat,R,PA,Yea,S351,0,308
Udall (D-NM),Udall,Tom,D,NM,Yea,S326,0,308
Vitter (R-LA),Vitter,David,R,LA,Not Voting,S299,0,308
Warner (D-VA),Warner,Mark,D,VA,Yea,S327,0,308
Warren (D-MA),Warren,Elizabeth,D,MA,Yea,S366,0,308
Whitehouse (D-RI),Whitehouse,Sheldon,D,RI,Yea,S316,0,308
Wicker (R-MS),Wicker,Roger,R,MS,Yea,S318,0,308
Wyden (D-OR),Wyden,Ron,D,OR,Yea,S247,0,308
Alexander (R-TN),Alexander,Lamar,R,TN,Yea,S289,0,309
Ayotte (R-NH),Ayotte,Kelly,R,NH,Yea,S340,0,309
Baldwin (D-WI),Baldwin,Tammy,D,WI,Yea,S354,0,309
Barrasso (R-WY),Barrasso,John,R,WY,Yea,S317,0,309
Bennet (D-CO),Bennet,Michael,D,CO,Yea,S330,0,309
Blumenthal (D-CT),Blumenthal,Richard,D,CT,Yea,S341,0,309
Blunt (R-MO),Blunt,Roy,R,MO,Yea,S342,0,309
Booker (D-NJ),Booker,Cory,D,NJ,Yea,S370,0,309
Boozman (R-AR),Boozman,John,R,AR,Yea,S343,0,309
Boxer (D-CA),Boxer,Barbara,D,CA,Yea,S223,0,309
Brown (D-OH),Brown,Sherrod,D,OH,Yea,S307,0,309
Burr (R-NC),Burr,Richard,R,NC,Yea,S300,0,309
Cantwell (D-WA),Cantwell,Maria,D,WA,Yea,S275,0,309
Capito (R-WV),Capito,Shelley,R,WV,Yea,S372,0,309
Cardin (D-MD),Cardin,Ben,D,MD,Yea,S308,0,309
Carper (D-DE),Carper,Thomas,D,DE,Yea,S277,0,309
Casey (D-PA),Casey,Bob,D,PA,Yea,S309,0,309
Cassidy (R-LA),Cassidy,Bill,R,LA,Yea,S373,0,309
Coats (R-IN),Coats,Dan,R,IN,Yea,S212,0,309
Cochran (R-MS),Cochran,Thad,R,MS,Yea,S136,0,309
Collins (R-ME),Collins,Susan,R,ME,Yea,S252,0,309
Coons (D-DE),Coons,Christopher,D,DE,Yea,S337,0,309
Corker (R-TN),Corker,Bob,R,TN,Yea,S310,0,309
Cornyn (R-TX),Cornyn,John,R,TX,Yea,S287,0,309
Cotton (R-AR),Cotton,Tom,R,AR,Yea,S374,0,309
Crapo (R-ID),Crapo,Mike,R,ID,Yea,S266,0,309
Cruz (R-TX),Cruz,Ted,R,TX,Yea,S355,0,309
Daines (R-MT),Daines,Steve,R,MT,Yea,S375,0,309
Donnelly (D-IN),Donnelly,Joe,D,IN,Yea,S356,0,309
Durbin (D-IL),Durbin,Richard,D,IL,Yea,S253,0,309
Enzi (R-WY),Enzi,Mike,R,WY,Yea,S254,0,309
Ernst (R-IA),Ernst,Joni,R,IA,Yea,S376,0,309
Feinstein (D-CA),Feinstein,Dianne,D,CA,Yea,S221,0,309
Fischer (R-NE),Fischer,Deb,R,NE,Yea,S357,0,309
Flake (R-AZ),Flake,Jeff,R,AZ,Yea,S358,0,309
Franken (D-MN),Franken,Al,D,MN,Yea,S332,0,309
Gardner (R-CO),Gardner,Cory,R,CO,Yea,S377,0,309
Gillibrand (D-NY),Gillibrand,Kirsten,D,NY,Yea,S331,0,309
Graham (R-SC),Graham,Lindsey,R,SC,Not Voting,S293,0,309
Grassley (R-IA),Grassley,Chuck,R,IA,Yea,S153,0,309
Hatch (R-UT),Hatch,Orrin,R,UT,Yea,S118,0,309
Heinrich (D-NM),Heinrich,Martin,D,NM,Yea,S359,0,309
Heitkamp (D-ND),Heitkamp,Heidi,D,ND,Yea,S360,0,309
Heller (R-NV),Heller,Dean,R,NV,Yea,S352,0,309
Hirono (D-HI),Hirono,Mazie,D,HI,Yea,S361,0,309
Hoeven (R-ND),Hoeven,John,R,ND,Yea,S344,0,309
Inhofe (R-OK),Inhofe,Jim,R,OK,Yea,S236,0,309
Isakson (R-GA),Isakson,Johnny,R,GA,Yea,S305,0,309
Johnson (R-WI),Johnson,Ron,R,WI,Yea,S345,0,309
Kaine (D-VA),Kaine,Timothy,D,VA,Yea,S362,0,309
King (I-ME),King,Angus,I,ME,Yea,S363,0,309
Kirk (R-IL),Kirk,Mark,R,IL,Yea,S339,0,309
Klobuchar (D-MN),Klobuchar,Amy,D,MN,Yea,S311,0,309
Lankford (R-OK),Lankford,James,R,OK,Yea,S378,0,309
Leahy (D-VT),Leahy,Patrick,D,VT,Yea,S057,0,309
Lee (R-UT),Lee,Mike,R,UT,Yea,S346,0,309
Manchin (D-WV),Manchin,Joe,D,WV,Yea,S338,0,309
Markey (D-MA),Markey,Edward,D,MA,Yea,S369,0,309
McCain (R-AZ),McCain,John,R,AZ,Yea,S197,0,309
McCaskill (D-MO),McCaskill,Claire,D,MO,Yea,S312,0,309
McConnell (R-KY),McConnell,Mitch,R,KY,Yea,S174,0,309
Menendez (D-NJ),Menendez,Robert,D,NJ,Yea,S306,0,309
Merkley (D-OR),Merkley,Jeff,D,OR,Yea,S322,0,309
Mikulski (D-MD),Mikulski,Barbara,D,MD,Yea,S182,0,309
Moran (R-KS),Moran,Jerry,R,KS,Yea,S347,0,309
Murkowski (R-AK),Murkowski,Lisa,R,AK,Yea,S288,0,309
Murphy (D-CT),Murphy,Christopher,D,CT,Yea,S364,0,309
Murray (D-WA),Murray,Patty,D,WA,Yea,S229,0,309
Nelson (D-FL),Nelson,Bill,D,FL,Not Voting,S282,0,309
Paul (R-KY),Paul,Rand,R,KY,Yea,S348,0,309
Perdue (R-GA),Perdue,David,R,GA,Yea,S379,0,309
Peters (D-MI),Peters,Gary,D,MI,Yea,S380,0,309
Portman (R-OH),Portman,Rob,R,OH,Yea,S349,0,309
Reed (D-RI),Reed,John,D,RI,Yea,S259,0,309
Reid (D-NV),Reid,Harry,D,NV,Yea,S198,0,309
Risch (R-ID),Risch,James,R,ID,Yea,S323,0,309
Roberts (R-KS),Roberts,Pat,R,KS,Yea,S260,0,309
Rounds (R-SD),Rounds,Mike,R,SD,Yea,S381,0,309
Rubio (R-FL),Rubio,Marco,R,FL,Not Voting,S350,0,309
Sanders (I-VT),Sanders,Bernie,I,VT,Not Voting,S313,0,309
Sasse (R-NE),Sasse,Ben,R,NE,Yea,S382,0,309
Schatz (D-HI),Schatz,Brian,D,HI,Yea,S353,0,309
Schumer (D-NY),Schumer,Charles,D,NY,Yea,S270,0,309
Scott (R-SC),Scott,Timothy,R,SC,Yea,S365,0,309
Sessions (R-AL),Sessions,Jefferson,R,AL,Yea,S261,0,309
Shaheen (D-NH),Shaheen,Jeanne,D,NH,Yea,S324,0,309
Shelby (R-AL),Shelby,Richard,R,AL,Yea,S184,0,309
Stabenow (D-MI),Stabenow,Debbie,D,MI,Yea,S284,0,309
Sullivan (R-AK),Sullivan,Dan,R,AK,Yea,S383,0,309
Tester (D-MT),Tester,Jon,D,MT,Yea,S314,0,309
Thune (R-SD),Thune,John,R,SD,Yea,S303,0,309
Tillis (R-NC),Tillis,Thomas,R,NC,Yea,S384,0,309
Toomey (R-PA),Toomey,Pat,R,PA,Yea,S351,0,309
Udall (D-NM),Udall,Tom,D,NM,Yea,S326,0,309
Vitter (R-LA),Vitter,David,R,LA,Not Voting,S299,0,309
Warner (D-VA),Warner,Mark,D,VA,Yea,S327,0,309
Warren (D-MA),Warren,Elizabeth,D,MA,Yea,S366,0,309
Whitehouse (D-RI),Whitehouse,Sheldon,D,RI,Yea,S316,0,309
Wicker (R-MS),Wicker,Roger,R,MS,Yea,S318,0,309
Wyden (D-OR),Wyden,Ron,D,OR,Yea,S247,0,309
Alexander (R-TN),Alexander,Lamar,R,TN,Yea,S289,0,310
Ayotte (R-NH),Ayotte,Kelly,R,NH,Not Voting,S340,0,310
Baldwin (D-WI),Baldwin,Tammy,D,WI,Yea,S354,0,310
Barrasso (R-WY),Barrasso,John,R,WY,Yea,S317,0,310
Bennet (D-CO),Bennet,Michael,D,CO,Yea,S330,0,310
Blumenthal (D-CT),Blumenthal,Richard,D,CT,Yea,S341,0,310
Blunt (R-MO),Blunt,Roy,R,MO,Nay,S342,0,310
Booker (D-NJ),Booker,Cory,D,NJ,Yea,S370,0,310
Boozman (R-AR),Boozman,John,R,AR,Yea,S343,0,310
Boxer (D-CA),Boxer,Barbara,D,CA,Yea,S223,0,310
Brown (D-OH),Brown,Sherrod,D,OH,Yea,S307,0,310
Burr (R-NC),Burr,Richard,R,NC,Not Voting,S300,0,310
Cantwell (D-WA),Cantwell,Maria,D,WA,Yea,S275,0,310
Capito (R-WV),Capito,Shelley,R,WV,Yea,S372,0,310
Cardin (D-MD),Cardin,Ben,D,MD,Yea,S308,0,310
Carper (D-DE),Carper,Thomas,D,DE,Yea,S277,0,310
Casey (D-PA),Casey,Bob,D,PA,Yea,S309,0,310
Cassidy (R-LA),Cassidy,Bill,R,LA,Yea,S373,0,310
Coats (R-IN),Coats,Dan,R,IN,Yea,S212,0,310
Cochran (R-MS),Cochran,Thad,R,MS,Yea,S136,0,310
Collins (R-ME),Collins,Susan,R,ME,Yea,S252,0,310
Coons (D-DE),Coons,Christopher,D,DE,Yea,S337,0,310
Corker (R-TN),Corker,Bob,R,TN,Yea,S310,0,310
Cornyn (R-TX),Cornyn,John,R,TX,Yea,S287,0,310
Cotton (R-AR),Cotton,Tom,R,AR,Yea,S374,0,310
Crapo (R-ID),Crapo,Mike,R,ID,Nay,S266,0,310
Cruz (R-TX),Cruz,Ted,R,TX,Not Voting,S355,0,310
Daines (R-MT),Daines,Steve,R,MT,Yea,S375,0,310
Donnelly (D-IN),Donnelly,Joe,D,IN,Yea,S356,0,310
Durbin (D-IL),Durbin,Richard,D,IL,Yea,S253,0,310
Enzi (R-WY),Enzi,Mike,R,WY,Yea,S254,0,310
Ernst (R-IA),Ernst,Joni,R,IA,Yea,S376,0,310
Feinstein (D-CA),Feinstein,Dianne,D,CA,Yea,S221,0,310
Fischer (R-NE),Fischer,Deb,R,NE,Yea,S357,0,310
Flake (R-AZ),Flake,Jeff,R,AZ,Not Voting,S358,0,310
Franken (D-MN),Franken,Al,D,MN,Yea,S332,0,310
Gardner (R-CO),Gardner,Cory,R,CO,Yea,S377,0,310
Gillibrand (D-NY),Gillibrand,Kirsten,D,NY,Yea,S331,0,310
Graham (R-SC),Graham,Lindsey,R,SC,Not Voting,S293,0,310
Grassley (R-IA),Grassley,Chuck,R,IA,Yea,S153,0,310
Hatch (R-UT),Hatch,Orrin,R,UT,Yea,S118,0,310
Heinrich (D-NM),Heinrich,Martin,D,NM,Yea,S359,0,310
Heitkamp (D-ND),Heitkamp,Heidi,D,ND,Yea,S360,0,310
Heller (R-NV),Heller,Dean,R,NV,Nay,S352,0,310
